name,blurb,michelin_award,city,country,lat,lon,image,chef,cuisine1,cuisine2,url,url2
La Voile - La Réserve Ramatuelle,"Sunshine, nature and the sea set the scene for this",TWO_STARS,Ramatuelle,France,43.1906565,6.6496163,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/29357cce-9618-4d12-b205-756082708594.jpg,Éric Canino,Modern Cuisine,,https://guide.michelin.com/en/provence-alpes-cote-dazur/ramatuelle/restaurant/la-voile,https://guide.michelin.com/en/provence-alpes-cote-dazur/ramatuelle/restaurant/la-voile
La Yeon,Time-honored traditions of Korean cuisine are given a contemporary,THREE_STARS,SEOUL,South Korea,37.555813,127.00517,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/86a985ad-d60d-4eea-83e1-07225d279a43.jpg,Seong-il KIM,Korean,,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/la-yeon,https://guide.michelin.com/en/seoul-capital-area/kr-seoul/restaurant/la-yeon
La Zanzara,This large 18C fisherman’s house is situated in a,ONE_STAR,Codigoro,Italy,44.80822,12.252958,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/62a08ff0815c4d9385bd3a4c7c684e24,Sauro Bison,Seafood,,https://guide.michelin.com/en/emilia-romagna/codigoro/restaurant/la-zanzara,https://guide.michelin.com/en/emilia-romagna/codigoro/restaurant/la-zanzara
La casa TOM Curiosa,"With its open kitchen and counter seating, here offers the",ONE_STAR,Osaka,Japan,34.696501,135.498757,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f49ebb01-8ad5-4e69-aa20-bb58d93a8ee6.JPG,Tsutomu ASAI,Italian,,https://guide.michelin.com/jp/en/osaka-region/osaka/restaurant/la-casa-tom-curiosa,https://guide.michelin.com/en/osaka-region/osaka/restaurant/la-casa-tom-curiosa
Lab by Sergi Arola,"A unique, authentic and intimate restaurant with a difference, where",ONE_STAR,Sintra,Portugal,38.762978,-9.397945,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4bd6d926-5a20-4e27-8085-800fd81a88ef.jpg,Sergi Arola,Creative,,https://guide.michelin.com/en/lisboa-region/sintra/restaurant/lab-by-sergi-arola,https://guide.michelin.com/en/lisboa-region/sintra/restaurant/lab-by-sergi-arola
Labyrinth,The chef champions a boat-to-table concept with a,ONE_STAR,Singapore,Singapore,1.2898356,103.8562751,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/f243720f1f35449ba88a0c715f8c040f,Liguang HAN,Innovative,Singaporean,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/labyrinth,https://guide.michelin.com/en/singapore-region/singapore/restaurant/labyrinth
Lady Helen,"This impressive country house sits on a 1,500 acre",ONE_STAR,Thomastown,Ireland,52.5292434,-7.1878064,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a32b8e1564cd44c2b78c78e1b83e8b86,John Kelly,Modern Cuisine,,https://guide.michelin.com/ie/en/kilkenny/thomastown/restaurant/lady-helen,https://guide.michelin.com/en/kilkenny/thomastown/restaurant/lady-helen
Lafleur,"Lafleur serves beautifully presented, classic yet modern cuisine full of",TWO_STARS,Frankfurt on the Main,Germany,50.1214911,8.6565825,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/763f8e99-7905-4691-a9ff-d1e296238c56.jpg,Andreas Krolik,Modern French,Creative,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/lafleur,https://guide.michelin.com/en/hessen/frankfurt-am-main/restaurant/lafleur
Lai Heen,Lai Heen champions modern Cantonese cooking deeply rooted in tradition,ONE_STAR,Guangzhou,China Mainland,23.11883,113.321816,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/0fe22627-fe03-4d85-be87-59c766436b2e.jpg,,Cantonese,,https://guide.michelin.com/en/guangdong-province/guangzhou/restaurant/lai-heen-559155,
Lai Heen,"If you’re looking to impress, you can’t fail",ONE_STAR,Macau,Macau,22.148754,113.551926,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1048e80c-aabf-40b7-93f2-9a530f86f5dd.jpg,,Cantonese,,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/lai-heen,https://guide.michelin.com/en/macau-region/macau/restaurant/lai-heen
Lait Thym Sel,"""This 16C house in the La Doutre district has",ONE_STAR,Angers,France,47.47502,-0.56148,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/750fa336-dcee-4fc2-ad1a-f330e3b20063.jpg,Gaëtan Morvan,Creative,,https://guide.michelin.com/en/pays-de-la-loire/angers/restaurant/lait-thym-sel,https://guide.michelin.com/en/pays-de-la-loire/angers/restaurant/lait-thym-sel
Laite,A family-run restaurant with two women at the helm,ONE_STAR,Sappada,Italy,46.5685736,12.6948157,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/db1b65d8ee5e454d849b7cda6092018a,Fabrizia Meroi,Regional Cuisine,Traditional Cuisine,https://guide.michelin.com/en/veneto/sappada/restaurant/laite,https://guide.michelin.com/en/veneto/sappada/restaurant/laite
Lakeside,"Set on the seventh floor, this light and airy restaurant",ONE_STAR,Hamburg,Germany,53.565225,9.9980345,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/886119f349c44121aa8fbe3c13ee1f48,Julian Stowasser,Modern Cuisine,,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/lakeside,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/lakeside
Lalique,This château set in the vineyards is the domain of,ONE_STAR,Bommes,France,44.5493811,-0.3374123,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/4fe2a3920ffc41e3a116f2ac35fa26af,Jérôme Schilling,Modern Cuisine,,https://guide.michelin.com/en/nouvelle-aquitaine/bommes/restaurant/lalique,https://guide.michelin.com/en/nouvelle-aquitaine/bommes/restaurant/lalique
Lamartine,Overlooking the lake that was so dear to Lamartine – and,ONE_STAR,Le Bourget-du-Lac,France,45.6762739,5.8526536,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/20fcf46cf9be43eab4527f87655d738d,Pierre Marin,Modern Cuisine,,https://guide.michelin.com/en/auvergne-rhone-alpes/le-bourget-du-lac/restaurant/lamartine,https://guide.michelin.com/en/auvergne-rhone-alpes/le-bourget-du-lac/restaurant/lamartine
Lamm Rosswag,Enjoy creative cuisine at this restaurant which is run by,ONE_STAR,Vaihingen an der Enz,Germany,48.936683,8.916984,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c9c22ad9-940f-4347-89f0-f54be0058c12.jpg,Steffen Ruggaber,Modern Cuisine,Creative,https://guide.michelin.com/en/baden-wurttemberg/vaihingen-an-der-enz/restaurant/lamm-rosswag,https://guide.michelin.com/en/baden-wurttemberg/vaihingen-an-der-enz/restaurant/lamm-rosswag
Landhaus Feckl,Whether you go for a traditional option or try the,ONE_STAR,Ehningen,Germany,48.661195,8.9547833,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/d0121b83a1064bf19997b3d1c5e35edb,Franz Feckl,Classic French,Seasonal Cuisine,https://guide.michelin.com/en/baden-wurttemberg/ehningen/restaurant/landhaus-feckl,https://guide.michelin.com/en/baden-wurttemberg/ehningen/restaurant/landhaus-feckl
Landhaus Köpp,"Pure classic cuisine, unfussy and skilfully prepared using top-quality",ONE_STAR,Xanten,Germany,51.7392736,6.4149635,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/865f231e-a72a-410f-a4af-38c2bd0858fc.jpg,Jürgen Köpp,Classic French,Classic Cuisine,https://guide.michelin.com/en/nordrhein-westfalen/xanten/restaurant/landhaus-kopp,https://guide.michelin.com/en/nordrhein-westfalen/xanten/restaurant/landhaus-kopp
Landhaus Scherrer,Heinz O. Wehmann has been at the helm at Landhaus,ONE_STAR,Hamburg,Germany,53.5459914,9.9170486,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/5c3d6227554643da8c6083064ee47819,Heinz Otto Wehmann,Classic Cuisine,Regional Cuisine,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/landhaus-scherrer,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/landhaus-scherrer
Landwerk,The building housing this restaurant has had an eventful history,ONE_STAR,Wallerfangen,Deutschland,49.3273351,6.7205477,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/03af8a07-33a9-4dbf-a0b4-2c43e02af734.jpg,Marc Pink,Modern Cuisine,French,https://guide.michelin.com/en/saarland/wallerfangen/restaurant/landwerk,https://guide.michelin.com/en/saarland/wallerfangen/restaurant/landwerk
Lanterna Verde,The cuisine served here successfully combines the restaurant’s own,ONE_STAR,Villa di Chiavenna,Italy,46.3284,9.49741,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/60e034436e084205a86eb45a07404b76,Roberto Tonola,Modern Cuisine,Regional Cuisine,https://guide.michelin.com/en/lombardia/villa-di-chiavenna/restaurant/lanterna-verde,https://guide.michelin.com/en/lombardia/villa-di-chiavenna/restaurant/lanterna-verde
Lao Ji Tang (Gongrentiyuchang South Road),This exceptionally skilled kitchen team hails from a time-honoured,ONE_STAR,Beijing,China Mainland,39.925181,116.442599,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/e4ee540a7cbf46a3a28d9414a110aa63,,Shanghainese,,https://guide.michelin.com/en/beijing-municipality/beijing/restaurant/lao-ji-tang,
Lao Zheng Xing (Huangpu),"Known locally and internationally since its inception in 1862, Lao",ONE_STAR,Shanghai,China Mainland,31.235098,121.475464,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f64eb9c5-9d44-4ad7-b044-d6dc7aefc689.jpg,,Shanghainese,,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/lao-zheng-xing-huangpu,
Largo do Paço,Occupying an attractive aristocratic house with a classically elegant interior,ONE_STAR,Amarante,Portugal,41.26843,-8.07742,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1109b82b-7328-4f7a-9e3a-87ac751f1492.jpg,Tiago Bonito,Modern Cuisine,,https://guide.michelin.com/en/porto-region/amarante/restaurant/largo-do-paco,https://guide.michelin.com/en/porto-region/amarante/restaurant/largo-do-paco
Lasai,"Located in a historic building, this is a unique restaurant",ONE_STAR,Rio de Janeiro,Brazil,-22.9542315,-43.1956041,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/d40405538abf48a0b74ec383fc356594,Rafa Costa e Silva,Modern Cuisine,,https://guide.michelin.com/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/lasai,https://guide.michelin.com/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/lasai
Lasarte,This impeccable contemporary-style restaurant is constantly changing and has,THREE_STARS,Barcelona,Spain,41.3936278,2.1622018,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/9db96961f9d04f2da1a64d2eb4ee1e5b,Paolo Casagrande,Creative,,https://guide.michelin.com/en/catalunya/barcelona/restaurant/lasarte,https://guide.michelin.com/en/catalunya/barcelona/restaurant/lasarte
Lasserre,An emblematic temple of Parisian gastronomy. The upper-crust interior,ONE_STAR,Paris,France,48.866429,2.3102397,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/c652e7535e7c4c71a1b9f3d5ab469491,,Classic Cuisine,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/lasserre,https://guide.michelin.com/en/ile-de-france/paris/restaurant/lasserre
Lastage,Lastage is an appealing small restaurant in this eponymous neighbourhood,ONE_STAR,Amsterdam,Netherlands,52.3753865,4.9022565,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a4862f892e0c42f28df7352c5ccbbb81,Rogier van Dam,Creative,,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/lastage,https://guide.michelin.com/en/noord-holland/amsterdam/restaurant/lastage
Latour,In this setting overlooking the beach and the North Sea,ONE_STAR,Noordwijk aan Zee,Netherlands,52.2415203,4.4271384,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/9a501170fa5a41a7adfaeb41460b82e4,Marcel van Lier,Modern Cuisine,,https://guide.michelin.com/en/zuid-holland/noordwijk-aan-zee/restaurant/latour,https://guide.michelin.com/en/zuid-holland/noordwijk-aan-zee/restaurant/latour
Latymer,The sprawling Pennyhill Park hotel sits within 123 acres of,ONE_STAR,Bagshot,United Kingdom,51.3566975,-0.7088648,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/bb49b2df868545c1bdfd7386d4858520,Steve Smith,Modern Cuisine,,https://guide.michelin.com/gb/en/surrey/bagshot/restaurant/latymer,https://guide.michelin.com/en/surrey/bagshot/restaurant/latymer
Laudensacks Gourmet Restaurant,A very successful mix of classic and modern awaits you,ONE_STAR,Bad Kissingen,Deutschland,50.1908345,10.0777456,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/c00a3d97-1c4f-4ab4-bd86-5a253ec1d46f.jpg,Frederik Desch,Classic Cuisine,International,https://guide.michelin.com/en/bayern/bad-kissingen/restaurant/laudensacks-gourmet-restaurant,https://guide.michelin.com/en/bayern/bad-kissingen/restaurant/laudensacks-gourmet-restaurant
Laurentius,Jürgen Koch's culinary creations are clear evidence of his,ONE_STAR,Weikersheim,Germany,49.4804625,9.8977926,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4cf026bb-557c-43fb-8309-66bf6eca0ab5.jpg,Jürgen Koch,Country cooking,Classic Cuisine,https://guide.michelin.com/en/baden-wurttemberg/weikersheim/restaurant/laurentius,https://guide.michelin.com/en/baden-wurttemberg/weikersheim/restaurant/laurentius
Lazy Bear,This fine-dining dinner party has its origins as an,TWO_STARS,San Francisco,United States,37.760204,-122.41969,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a4ed41b4de884e618d25accfc588d280,David Barzelay,Contemporary,Modern Cuisine,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lazy-bear,https://guide.michelin.com/en/california/san-francisco/restaurant/lazy-bear
Lazzaro 1915,Run by siblings (the charming sister Daniela is front of,ONE_STAR,Pontelongo,Italy,45.2499891,12.0203099,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/4cdbc2f3f28c4beb88f8fa9b4b4aa081,Piergiorgio Siviero,Creative,Modern Cuisine,https://guide.michelin.com/en/veneto/pontelongo/restaurant/lazzaro-1915,https://guide.michelin.com/en/veneto/pontelongo/restaurant/lazzaro-1915
Le 1947 - Cheval Blanc,"The mythical Cheval Blanc vintage is 1947, and that is",THREE_STARS,Courchevel,France,45.4094877,6.6338696,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/2a36c6fe0ab745ee865a57cca097265a,Yannick Alléno,Creative,Modern Cuisine,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/le-1947,https://guide.michelin.com/en/auvergne-rhone-alpes/courchevel/restaurant/le-1947
Le 42,"At the entrance to the village, facing the Dents du",ONE_STAR,Champéry,Suisse,46.1819687,6.8748234,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5fb43f6c-e9d5-4661-b68c-c06b2431b366.jpg,Antoine GONNET,Modern French,,https://guide.michelin.com/en/wallis/champry/restaurant/le-42,https://guide.michelin.com/en/wallis/champry/restaurant/le-42
Le 7ème Continent,A veritable continent of gastronomy! Chef Laurent Haller is passionate,ONE_STAR,Rixheim,France,47.7479256,7.4034533,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/58598e3c-df65-41fa-96f3-c6f539f8669b.jpg,Laurent Haller,Modern Cuisine,,https://guide.michelin.com/en/grand-est/rixheim/restaurant/le-7eme-continent,https://guide.michelin.com/en/grand-est/rixheim/restaurant/le-7eme-continent
Le Art,"At the stoves of the Château de la Gaude, a",ONE_STAR,Aix-en-Provence,France,43.568911,5.478535,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/600ee981-5447-47db-bc36-6d823ce3cd38.jpg,Matthieu Dupuis-Baumal,Modern Cuisine,,https://guide.michelin.com/en/provence-alpes-cote-dazur/aix-en-provence/restaurant/le-art,https://guide.michelin.com/en/provence-alpes-cote-dazur/aix-en-provence/restaurant/le-art
Le Baudelaire,Diners will appreciate the classic subdued atmosphere of this restaurant,ONE_STAR,Paris,France,48.8680116,2.3257735,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/dd39ac2d-c35f-4925-9d70-727ff228d06a.jpg,Guillaume Goupil,Modern Cuisine,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-baudelaire,https://guide.michelin.com/en/ile-de-france/paris/restaurant/le-baudelaire
Le Bec au Cauchois,"Awarded the title of ""Meilleur Ouvrier de France"" in 2011",ONE_STAR,Valmont,France,49.7447349,0.4911347,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/08c6750a-a5dc-4db6-a27b-3750017caae4.jpg,Pierre Caillet,Creative,,https://guide.michelin.com/en/normandie/valmont/restaurant/le-bec-au-cauchois,https://guide.michelin.com/en/normandie/valmont/restaurant/le-bec-au-cauchois
Le Belvédère,A stone inn overlooking a grandiose natural amphitheatre (the ‘Trou,ONE_STAR,Bozouls,France,44.47275,2.71992,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e561c561-f4e9-4f7b-8be3-6d0570b24344.jpg,Guillaume Viala,Modern Cuisine,,https://guide.michelin.com/en/occitanie/bozouls/restaurant/le-belvedere18262,https://guide.michelin.com/en/occitanie/bozouls/restaurant/le-belvedere18262
Le Berceau des Sens,This “cradle” (berceau) of gastronomy overlooking the Alps is part,ONE_STAR,Lausanne,Suisse,46.5608424,6.6828358,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/811d3f16-a734-401b-ab44-a9a653438058.jpg,Cédric Bourrassin,Modern French,Classic Cuisine,https://guide.michelin.com/en/vaud/lausanne/restaurant/le-berceau-des-sens,https://guide.michelin.com/en/vaud/lausanne/restaurant/le-berceau-des-sens
Le Bernardin,When the definitive history of NYC's dining scene is,THREE_STARS,New York,United States,40.76177,-73.98223,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/eac06932e6d649f8922e60541f8f8ecd,Eric Ripert,Seafood,,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/le-bernardin,https://guide.michelin.com/en/new-york-state/new-york/restaurant/le-bernardin
Le Blue Bay,The modern and elegant Monte Carlo Bay Hotel and Resort,ONE_STAR,Monaco,France,43.7488966,7.4379746,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/faeb2e83-9dd4-4f3c-95f3-a09d9b0974bc.jpg,Marcel Ravin,Creative,,https://guide.michelin.com/en/monaco-region/monaco/restaurant/le-blue-bay,https://guide.michelin.com/en/monaco-region/monaco/restaurant/le-blue-bay
